ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,60.56139500000001,2024-06-21,False
D009402,E170_6353,REAE170-E170_6353-1,57.688006,2024-06-21,False
D000812,E170_6353,SYSE170-E170_6353-2,22.591371000000002,2024-06-21,False
D006665,E170_6353,ORDE170-E170_6353-3,12.458271,2024-06-21,False
D001163,E170_6353,AUTE170-E170_6353-4,50.288457,2024-06-21,False
D004039,E170_6353,SYSE170-E170_6353-5,12.53798,2024-06-21,False
D003609,E170_6353,RADE170-E170_6353-6,28.783412999999996,2024-06-21,False
D000662,E170_6353,SYSE170-E170_6353-7,31.933470000000007,2024-06-21,False
D005726,E170_6353,SYSE170-E170_6353-8,9.791189,2024-06-21,False
D001649,E170_6353,SYSE170-E170_6353-9,36.806913,2024-06-21,False
D000484,E170_6353,SYSE170-E170_6353-10,33.332357,2024-06-21,False
D000695,E170_6353,UNIE170-E170_6353-11,35.714344,2024-06-21,False
D008324,E170_6353,SYSE170-E170_6353-12,45.888079000000005,2024-06-21,False
D004856,E170_6353,SYSE170-E170_6353-13,56.371846999999995,2024-06-21,False
D003519,E170_6353,SYSE170-E170_6353-14,54.434512999999995,2024-06-21,False
D001256,E170_6353,SYSE170-E170_6353-15,17.085741,2024-06-21,False
D000407,E170_6353,GENE170-E170_6353-16,44.074796,2024-06-21,False
D003436,E170_6353,TRAE170-E170_6353-17,42.12545900000001,2024-06-21,False
D002068,E170_6353,TRAE170-E170_6353-18,36.071284,2024-06-21,False
D006601,E170_6353,SYSE170-E170_6353-19,40.043217000000006,2024-06-21,False
D003686,E170_6353,AILE170-E170_6353-20,56.680644,2024-06-21,False
D006044,E170_6353,EMPE170-E170_6353-21,57.877416,2024-06-21,False
D007987,E170_6353,FLAE170-E170_6353-22,11.876775000000002,2024-06-21,False
D002475,E170_6353,SPOE170-E170_6353-23,11.961806000000001,2024-06-21,False
D000322,E170_6353,FREE170-E170_6353-24,35.940465,2024-06-21,False
D008648,E170_6353,SYSE170-E170_6353-25,16.519875000000003,2024-06-21,False
D003139,E170_6353,GOUE170-E170_6353-26,38.37773299999999,2024-06-21,False
D005176,E170_6353,SYSE170-E170_6353-27,12.054278000000002,2024-06-21,False
D001487,E170_6353,SYSE170-E170_6353-28,7.906432999999999,2024-06-21,False
D008388,E170_6353,SYSE170-E170_6353-29,55.913701,2024-06-21,False
D004133,E170_6353,ECLE170-E170_6353-30,55.483549,2024-06-21,False
D009554,E170_6353,SIEE170-E170_6353-31,26.588886000000002,2024-06-21,False
D001637,E170_6353,SIEE170-E170_6353-32,48.520199999999996,2024-06-21,False
D006334,E170_6353,SYSE170-E170_6353-33,41.134535000000014,2024-06-21,False
D001943,E170_6353,SYSE170-E170_6353-34,13.015756000000001,2024-06-21,False
D001901,E170_6353,TOIE170-E170_6353-35,16.638129999999997,2024-06-21,False
