ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,58.956860000000006,2024-06-19,False
D009402,E170_6353,REAE170-E170_6353-1,56.012008,2024-06-19,False
D000812,E170_6353,SYSE170-E170_6353-2,21.294828000000003,2024-06-19,False
D006665,E170_6353,ORDE170-E170_6353-3,11.174028,2024-06-19,False
D001163,E170_6353,AUTE170-E170_6353-4,48.462276,2024-06-19,False
D004039,E170_6353,SYSE170-E170_6353-5,10.990639999999999,2024-06-19,False
D003609,E170_6353,RADE170-E170_6353-6,27.316883999999998,2024-06-19,False
D000662,E170_6353,SYSE170-E170_6353-7,30.657960000000006,2024-06-19,False
D005726,E170_6353,SYSE170-E170_6353-8,8.165252,2024-06-19,False
D001649,E170_6353,SYSE170-E170_6353-9,35.524884,2024-06-19,False
D000484,E170_6353,SYSE170-E170_6353-10,31.887476000000003,2024-06-19,False
D000695,E170_6353,UNIE170-E170_6353-11,34.087792,2024-06-19,False
D008324,E170_6353,SYSE170-E170_6353-12,44.607772000000004,2024-06-19,False
D004856,E170_6353,SYSE170-E170_6353-13,54.706796,2024-06-19,False
D003519,E170_6353,SYSE170-E170_6353-14,53.201684,2024-06-19,False
D001256,E170_6353,SYSE170-E170_6353-15,15.263988000000001,2024-06-19,False
D000407,E170_6353,GENE170-E170_6353-16,42.387727999999996,2024-06-19,False
D003436,E170_6353,TRAE170-E170_6353-17,40.84761200000001,2024-06-19,False
D002068,E170_6353,TRAE170-E170_6353-18,34.353712,2024-06-19,False
D006601,E170_6353,SYSE170-E170_6353-19,38.221956000000006,2024-06-19,False
D003686,E170_6353,AILE170-E170_6353-20,55.386192,2024-06-19,False
D006044,E170_6353,EMPE170-E170_6353-21,56.187888,2024-06-19,False
D007987,E170_6353,FLAE170-E170_6353-22,10.520700000000001,2024-06-19,False
D002475,E170_6353,SPOE170-E170_6353-23,10.310408,2024-06-19,False
D000322,E170_6353,FREE170-E170_6353-24,34.58562,2024-06-19,False
D008648,E170_6353,SYSE170-E170_6353-25,15.151500000000002,2024-06-19,False
D003139,E170_6353,GOUE170-E170_6353-26,36.822644,2024-06-19,False
D005176,E170_6353,SYSE170-E170_6353-27,10.659704000000001,2024-06-19,False
D001487,E170_6353,SYSE170-E170_6353-28,6.634243999999999,2024-06-19,False
D008388,E170_6353,SYSE170-E170_6353-29,54.441268,2024-06-19,False
D004133,E170_6353,ECLE170-E170_6353-30,53.91173199999999,2024-06-19,False
D009554,E170_6353,SIEE170-E170_6353-31,25.099848,2024-06-19,False
D001637,E170_6353,SIEE170-E170_6353-32,46.773599999999995,2024-06-19,False
D006334,E170_6353,SYSE170-E170_6353-33,39.414380000000016,2024-06-19,False
D001943,E170_6353,SYSE170-E170_6353-34,11.309008,2024-06-19,False
D001901,E170_6353,TOIE170-E170_6353-35,15.010839999999998,2024-06-19,False
D009948,E170_6353,SYSE170-E170_6353-36,52.404244000000006,2024-06-19,False
D009118,E170_6353,DETE170-E170_6353-37,16.541528000000003,2024-06-19,False
D008557,E170_6353,ECLE170-E170_6353-38,10.714372000000003,2024-06-19,False
D003359,E170_6353,PORE170-E170_6353-39,13.895076,2024-06-19,False
D007229,E170_6353,SYSE170-E170_6353-40,29.653304000000006,2024-06-19,False
D004016,E170_6353,PORE170-E170_6353-41,22.928355999999997,2024-06-19,False
D000955,E170_6353,HUBE170-E170_6353-42,40.400824,2024-06-19,False
D007247,E170_6353,ECLE170-E170_6353-43,55.284611999999996,2024-06-19,False
D000514,E170_6353,SYSE170-E170_6353-44,27.050368000000002,2024-06-19,False
D003716,B767_2803,REAB767-B767_2803-0,8.919765,2024-06-19,False
D004900,B767_2803,REAB767-B767_2803-1,24.172042,2024-06-19,False
