ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,68.88410500000002,2024-07-06,False
D009402,E170_6353,REAE170-E170_6353-1,66.38139400000001,2024-07-06,False
D000812,E170_6353,SYSE170-E170_6353-2,29.316529000000003,2024-07-06,False
D006665,E170_6353,ORDE170-E170_6353-3,19.119629,2024-07-06,False
D001163,E170_6353,AUTE170-E170_6353-4,59.76084300000001,2024-07-06,False
D004039,E170_6353,SYSE170-E170_6353-5,20.56402,2024-07-06,False
D003609,E170_6353,RADE170-E170_6353-6,36.39028699999999,2024-07-06,False
D000662,E170_6353,SYSE170-E170_6353-7,38.549530000000004,2024-07-06,False
D005726,E170_6353,SYSE170-E170_6353-8,18.224911000000002,2024-07-06,False
D001649,E170_6353,SYSE170-E170_6353-9,43.456787000000006,2024-07-06,False
D000484,E170_6353,SYSE170-E170_6353-10,40.82694300000001,2024-07-06,False
D000695,E170_6353,UNIE170-E170_6353-11,44.151256,2024-07-06,False
D008324,E170_6353,SYSE170-E170_6353-12,52.52902100000001,2024-07-06,False
D004856,E170_6353,SYSE170-E170_6353-13,65.008453,2024-07-06,False
D003519,E170_6353,SYSE170-E170_6353-14,60.829187,2024-07-06,False
D001256,E170_6353,SYSE170-E170_6353-15,26.535159,2024-07-06,False
D000407,E170_6353,GENE170-E170_6353-16,52.825604000000006,2024-07-06,False
D003436,E170_6353,TRAE170-E170_6353-17,48.753641000000016,2024-07-06,False
D002068,E170_6353,TRAE170-E170_6353-18,44.980315999999995,2024-07-06,False
D006601,E170_6353,SYSE170-E170_6353-19,49.490083,2024-07-06,False
D003686,E170_6353,AILE170-E170_6353-20,63.394956,2024-07-06,False
D006044,E170_6353,EMPE170-E170_6353-21,66.64098399999999,2024-07-06,False
D007987,E170_6353,FLAE170-E170_6353-22,18.910725000000003,2024-07-06,False
D002475,E170_6353,SPOE170-E170_6353-23,20.527594,2024-07-06,False
D000322,E170_6353,FREE170-E170_6353-24,42.968035,2024-07-06,False
D008648,E170_6353,SYSE170-E170_6353-25,23.617625000000004,2024-07-06,False
D003139,E170_6353,GOUE170-E170_6353-26,46.44396699999999,2024-07-06,False
D005176,E170_6353,SYSE170-E170_6353-27,19.28792200000001,2024-07-06,False
D001487,E170_6353,SYSE170-E170_6353-28,14.505266999999998,2024-07-06,False
D008388,E170_6353,SYSE170-E170_6353-29,63.551199000000004,2024-07-06,False
D004133,E170_6353,ECLE170-E170_6353-30,63.636551,2024-07-06,False
D009554,E170_6353,SIEE170-E170_6353-31,34.31251400000001,2024-07-06,False
D001637,E170_6353,SIEE170-E170_6353-32,57.579800000000006,2024-07-06,False
D006334,E170_6353,SYSE170-E170_6353-33,50.05696500000002,2024-07-06,False
D001943,E170_6353,SYSE170-E170_6353-34,21.868644000000007,2024-07-06,False
D001901,E170_6353,TOIE170-E170_6353-35,25.078869999999995,2024-07-06,False
D009948,E170_6353,SYSE170-E170_6353-36,60.27526700000002,2024-07-06,False
D009118,E170_6353,DETE170-E170_6353-37,24.962754000000004,2024-07-06,False
D008557,E170_6353,ECLE170-E170_6353-38,21.641571000000006,2024-07-06,False
D003359,E170_6353,PORE170-E170_6353-39,22.606243,2024-07-06,False
D007229,E170_6353,SYSE170-E170_6353-40,39.575222000000004,2024-07-06,False
D004016,E170_6353,PORE170-E170_6353-41,32.902783,2024-07-06,False
D000955,E170_6353,HUBE170-E170_6353-42,92.893082,2024-07-06,False
D007247,E170_6353,ECLE170-E170_6353-43,63.38089099999999,2024-07-06,False
D000514,E170_6353,SYSE170-E170_6353-44,36.788124,2024-07-06,False
D003716,B767_2803,REAB767-B767_2803-0,14.90742,2024-07-05,False
D004900,B767_2803,REAB767-B767_2803-1,30.426376000000005,2024-07-05,False
D009419,B767_2803,SYSB767-B767_2803-2,55.223915999999996,2024-07-05,False
D000526,B767_2803,ORDB767-B767_2803-3,34.176316,2024-07-05,False
D008068,B767_2803,AUTB767-B767_2803-4,16.325972000000004,2024-07-05,False
D007621,B767_2803,SYSB767-B767_2803-5,36.57008,2024-07-05,False
D005676,B767_2803,RADB767-B767_2803-6,67.06454799999999,2024-07-05,False
D008606,B767_2803,SYSB767-B767_2803-7,28.644120000000008,2024-07-05,False
D002066,B767_2803,SYSB767-B767_2803-8,21.279844,2024-07-05,False
D007166,B767_2803,SYSB767-B767_2803-9,29.09054800000001,2024-07-05,False
D001487,B767_2803,SYSB767-B767_2803-10,32.790372,2024-07-05,False
D009699,B767_2803,UNIB767-B767_2803-11,54.10422399999999,2024-07-05,False
D002688,B767_2803,SYSB767-B767_2803-12,49.578284000000004,2024-07-05,False
D007634,B767_2803,SYSB767-B767_2803-13,50.768411999999984,2024-07-05,False
D001515,B767_2803,SYSB767-B767_2803-14,60.830147999999994,2024-07-05,False
D003070,B767_2803,SYSB767-B767_2803-15,38.41443600000001,2024-07-05,False
D004711,B767_2803,GENB767-B767_2803-16,57.775216,2024-07-05,False
D003192,B767_2803,TRAB767-B767_2803-17,14.170764,2024-07-05,False
D007890,B767_2803,TRAB767-B767_2803-18,36.97246399999999,2024-07-05,False
D002810,B767_2803,SYSB767-B767_2803-19,16.810932,2024-07-05,False
D009472,B767_2803,AILB767-B767_2803-20,68.319024,2024-07-05,False
D002376,B767_2803,EMPB767-B767_2803-21,56.512736,2024-07-05,False
D003509,B767_2803,FLAB767-B767_2803-22,10.777900000000002,2024-07-05,False
D004583,B767_2803,SPOB767-B767_2803-23,59.851176,2024-07-05,False
D007051,B767_2803,FREB767-B767_2803-24,12.26914,2024-07-05,False
D008050,B767_2803,SYSB767-B767_2803-25,47.13550000000001,2024-07-05,False
D004329,B767_2803,GOUB767-B767_2803-26,46.275268,2024-07-05,False
D008606,B767_2803,SYSB767-B767_2803-27,11.272088,2024-07-05,False
D007496,B767_2803,SYSB767-B767_2803-28,65.270468,2024-07-05,False
D000165,B767_2803,SYSB767-B767_2803-29,30.546596,2024-07-05,False
D004964,B767_2803,ECLB767-B767_2803-30,31.304404,2024-07-05,False
D007041,B767_2803,SIEB767-B767_2803-31,66.41485599999999,2024-07-05,False
D008890,B767_2803,SIEB767-B767_2803-32,53.3892,2024-07-05,False
D008521,B767_2803,SYSB767-B767_2803-33,45.55086,2024-07-05,False
D005970,B767_2803,SYSB767-B767_2803-34,15.325376000000002,2024-07-05,False
D004551,B767_2803,TOIB767-B767_2803-35,48.56948,2024-07-05,False
D008002,B767_2803,SYSB767-B767_2803-36,65.21046799999999,2024-07-05,False
D009672,B767_2803,DETB767-B767_2803-37,60.363816,2024-07-05,False
D006216,B767_2803,ECLB767-B767_2803-38,37.06848399999999,2024-07-05,False
D000398,B767_2803,PORB767-B767_2803-39,32.84757199999999,2024-07-05,False
D003069,B767_2803,SYSB767-B767_2803-40,25.071288000000006,2024-07-05,False
D000924,B767_2803,PORB767-B767_2803-41,47.20173199999998,2024-07-05,False
D006492,B767_2803,HUBB767-B767_2803-42,67.08472800000001,2024-07-05,False
D001195,B767_2803,ECLB767-B767_2803-43,60.079763999999976,2024-07-05,False
D005839,B767_2803,SYSB767-B767_2803-44,30.519296000000004,2024-07-05,False
D006519,CRJ700_6943,REACRJ700-CRJ700_6943-0,20.414065,2024-07-07,False
D003382,CRJ700_6943,REACRJ700-CRJ700_6943-1,53.02008199999998,2024-07-07,False
D001133,CRJ700_6943,SYSCRJ700-CRJ700_6943-2,27.77773700000001,2024-07-07,False
D000443,CRJ700_6943,ORDCRJ700-CRJ700_6943-3,11.872037,2024-07-07,False
D000067,CRJ700_6943,AUTCRJ700-CRJ700_6943-4,51.32857900000001,2024-07-07,False
D000799,CRJ700_6943,SYSCRJ700-CRJ700_6943-5,60.299060000000004,2024-07-07,False
D001539,CRJ700_6943,RADCRJ700-CRJ700_6943-6,57.340311,2024-07-07,False
D007375,CRJ700_6943,SYSCRJ700-CRJ700_6943-7,46.66409000000001,2024-07-07,False
D008403,CRJ700_6943,SYSCRJ700-CRJ700_6943-8,61.980582999999996,2024-07-07,False
D005139,CRJ700_6943,SYSCRJ700-CRJ700_6943-9,48.414811,2024-07-07,False
D001899,CRJ700_6943,SYSCRJ700-CRJ700_6943-10,32.571879,2024-07-07,False
D009548,CRJ700_6943,UNICRJ700-CRJ700_6943-11,27.795367999999996,2024-07-07,False
D005674,CRJ700_6943,SYSCRJ700-CRJ700_6943-12,19.311413,2024-07-07,False
D008812,CRJ700_6943,SYSCRJ700-CRJ700_6943-13,36.994909,2024-07-07,False
D005779,CRJ700_6943,SYSCRJ700-CRJ700_6943-14,64.71201100000002,2024-07-07,False
D008189,CRJ700_6943,SYSCRJ700-CRJ700_6943-15,52.514127,2024-07-07,False
D004950,CRJ700_6943,GENCRJ700-CRJ700_6943-16,58.53621199999999,2024-07-07,False
D004215,CRJ700_6943,TRACRJ700-CRJ700_6943-17,51.94227300000001,2024-07-07,False
D001398,CRJ700_6943,TRACRJ700-CRJ700_6943-18,60.503548,2024-07-07,False
D008244,CRJ700_6943,SYSCRJ700-CRJ700_6943-19,54.820299,2024-07-07,False
D003959,CRJ700_6943,AILCRJ700-CRJ700_6943-20,42.431467999999995,2024-07-07,False
D006606,CRJ700_6943,EMPCRJ700-CRJ700_6943-21,59.695352,2024-07-07,False
D003006,CRJ700_6943,FLACRJ700-CRJ700_6943-22,58.45092499999999,2024-07-07,False
D000004,CRJ700_6943,SPOCRJ700-CRJ700_6943-23,47.478682000000006,2024-07-07,False
D007720,CRJ700_6943,FRECRJ700-CRJ700_6943-24,15.861355000000003,2024-07-07,False
D007069,CRJ700_6943,SYSCRJ700-CRJ700_6943-25,61.00662500000001,2024-07-07,False
D007415,CRJ700_6943,GOUCRJ700-CRJ700_6943-26,15.869351000000002,2024-07-07,False
D009613,CRJ700_6943,SYSCRJ700-CRJ700_6943-27,64.99046600000001,2024-07-07,False
D000684,CRJ700_6943,SYSCRJ700-CRJ700_6943-28,60.19825099999999,2024-07-07,False
D001982,CRJ700_6943,SYSCRJ700-CRJ700_6943-29,26.746246999999997,2024-07-07,False
D006903,CRJ700_6943,ECLCRJ700-CRJ700_6943-30,48.299503,2024-07-07,False
D006211,CRJ700_6943,SIECRJ700-CRJ700_6943-31,41.705442,2024-07-07,False
D001241,CRJ700_6943,SIECRJ700-CRJ700_6943-32,32.739399999999996,2024-07-07,False
D007864,CRJ700_6943,SYSCRJ700-CRJ700_6943-33,30.613645000000005,2024-07-07,False
D002874,CRJ700_6943,SYSCRJ700-CRJ700_6943-34,49.659332000000006,2024-07-07,False
D000586,CRJ700_6943,TOICRJ700-CRJ700_6943-35,28.51111,2024-07-07,False
D005062,CRJ700_6943,SYSCRJ700-CRJ700_6943-36,10.098251000000001,2024-07-07,False
D008252,CRJ700_6943,DETCRJ700-CRJ700_6943-37,64.340162,2024-07-07,False
D003541,CRJ700_6943,ECLCRJ700-CRJ700_6943-38,52.45156300000001,2024-07-07,False
D007349,CRJ700_6943,PORCRJ700-CRJ700_6943-39,11.464778999999998,2024-07-07,False
D002890,CRJ700_6943,SYSCRJ700-CRJ700_6943-40,46.15736600000001,2024-07-07,False
D002537,CRJ700_6943,PORCRJ700-CRJ700_6943-41,44.543399,2024-07-07,False
D006364,CRJ700_6943,HUBCRJ700-CRJ700_6943-42,74.351946,2024-07-07,False
D008857,CRJ700_6943,ECLCRJ700-CRJ700_6943-43,60.89152299999999,2024-07-07,False
D009227,CRJ700_6943,SYSCRJ700-CRJ700_6943-44,16.865772000000003,2024-07-07,False
D009315,A350_1177,REAA350-A350_1177-0,33.89841500000001,2024-07-03,False
D005521,A350_1177,REAA350-A350_1177-1,20.483262,2024-07-03,False
D007989,A350_1177,SYSA350-A350_1177-2,14.419367000000001,2024-07-03,False
D008573,A350_1177,ORDA350-A350_1177-3,36.330666999999984,2024-07-03,False
D007413,A350_1177,AUTA350-A350_1177-4,54.925788999999995,2024-07-03,False
D006583,A350_1177,SYSA350-A350_1177-5,56.45846,2024-07-03,False
D005412,A350_1177,RADA350-A350_1177-6,26.694200999999996,2024-07-03,False
D002329,A350_1177,SYSA350-A350_1177-7,35.05319000000001,2024-07-03,False
D008143,A350_1177,SYSA350-A350_1177-8,22.815753,2024-07-03,False
D006092,A350_1177,SYSA350-A350_1177-9,16.963701000000004,2024-07-03,False
D004952,A350_1177,SYSA350-A350_1177-10,24.466089,2024-07-03,False
D000030,A350_1177,UNIA350-A350_1177-11,23.427687999999996,2024-07-03,False
D005079,A350_1177,SYSA350-A350_1177-12,38.748282999999994,2024-07-03,False
D006438,A350_1177,SYSA350-A350_1177-13,40.908818999999994,2024-07-03,False
D009103,A350_1177,SYSA350-A350_1177-14,18.648901,2024-07-03,False
D006919,A350_1177,SYSA350-A350_1177-15,40.751857,2024-07-03,False
D008475,A350_1177,GENA350-A350_1177-16,28.618092000000004,2024-07-03,False
D002922,A350_1177,TRAA350-A350_1177-17,47.47054300000001,2024-07-03,False
D004113,A350_1177,TRAA350-A350_1177-18,11.194068,2024-07-03,False
D005078,A350_1177,SYSA350-A350_1177-19,25.830309000000007,2024-07-03,False
D009241,A350_1177,AILA350-A350_1177-20,60.042788,2024-07-03,False
D009163,A350_1177,EMPA350-A350_1177-21,10.235832000000002,2024-07-03,False
D004290,A350_1177,FLAA350-A350_1177-22,40.546675,2024-07-03,False
D008723,A350_1177,SPOA350-A350_1177-23,23.815862,2024-07-03,False
D009005,A350_1177,FREA350-A350_1177-24,58.642805,2024-07-03,False
D007010,A350_1177,SYSA350-A350_1177-25,61.995375,2024-07-03,False
D006154,A350_1177,GOUA350-A350_1177-26,44.952841,2024-07-03,False
D008734,A350_1177,SYSA350-A350_1177-27,6.9678059999999995,2024-07-03,False
D005624,A350_1177,SYSA350-A350_1177-28,37.262741000000005,2024-07-03,False
D004680,A350_1177,SYSA350-A350_1177-29,28.642777000000002,2024-07-03,False
D009771,A350_1177,ECLA350-A350_1177-30,15.365473000000001,2024-07-03,False
D002237,A350_1177,SIEA350-A350_1177-31,45.475022,2024-07-03,False
