ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,75.10657000000002,2024-07-24,False
D009402,E170_6353,REAE170-E170_6353-1,72.88099600000002,2024-07-24,False
D000812,E170_6353,SYSE170-E170_6353-2,34.34458600000001,2024-07-24,False
D006665,E170_6353,ORDE170-E170_6353-3,24.099986000000005,2024-07-24,False
D001163,E170_6353,AUTE170-E170_6353-4,66.842862,2024-07-24,False
D004039,E170_6353,SYSE170-E170_6353-5,26.564680000000003,2024-07-24,False
D003609,E170_6353,RADE170-E170_6353-6,42.07755799999999,2024-07-24,False
D000662,E170_6353,SYSE170-E170_6353-7,43.49602000000001,2024-07-24,False
D005726,E170_6353,SYSE170-E170_6353-8,24.530374000000002,2024-07-24,False
D001649,E170_6353,SYSE170-E170_6353-9,48.42855800000002,2024-07-24,False
D000484,E170_6353,SYSE170-E170_6353-10,46.430262,2024-07-24,False
D000695,E170_6353,UNIE170-E170_6353-11,50.45910399999999,2024-07-24,False
D008324,E170_6353,SYSE170-E170_6353-12,57.49411400000001,2024-07-24,False
D004856,E170_6353,SYSE170-E170_6353-13,71.46560199999999,2024-07-24,False
D003519,E170_6353,SYSE170-E170_6353-14,65.61015800000001,2024-07-24,False
D001256,E170_6353,SYSE170-E170_6353-15,33.60000599999999,2024-07-24,False
D000407,E170_6353,GENE170-E170_6353-16,59.36813599999999,2024-07-24,False
D003436,E170_6353,TRAE170-E170_6353-17,53.70919400000003,2024-07-24,False
D002068,E170_6353,TRAE170-E170_6353-18,51.64114399999998,2024-07-24,False
D006601,E170_6353,SYSE170-E170_6353-19,56.553022,2024-07-24,False
D003686,E170_6353,AILE170-E170_6353-20,68.414904,2024-07-24,False
D006044,E170_6353,EMPE170-E170_6353-21,73.193056,2024-07-24,False
D007987,E170_6353,FLAE170-E170_6353-22,24.169649999999997,2024-07-24,False
D002475,E170_6353,SPOE170-E170_6353-23,26.931796000000002,2024-07-24,False
D000322,E170_6353,FREE170-E170_6353-24,48.22219000000001,2024-07-24,False
D008648,E170_6353,SYSE170-E170_6353-25,28.924250000000008,2024-07-24,False
D003139,E170_6353,GOUE170-E170_6353-26,52.47467799999999,2024-07-24,False
D005176,E170_6353,SYSE170-E170_6353-27,24.696148000000008,2024-07-24,False
D001487,E170_6353,SYSE170-E170_6353-28,19.438878,2024-07-24,False
D008388,E170_6353,SYSE170-E170_6353-29,69.26136600000001,2024-07-24,False
D004133,E170_6353,ECLE170-E170_6353-30,69.732134,2024-07-24,False
D009554,E170_6353,SIEE170-E170_6353-31,40.087076,2024-07-24,False
D001637,E170_6353,SIEE170-E170_6353-32,64.35320000000002,2024-07-24,False
D006334,E170_6353,SYSE170-E170_6353-33,56.72781000000002,2024-07-24,False
D001943,E170_6353,SYSE170-E170_6353-34,28.487496000000004,2024-07-24,False
D001901,E170_6353,TOIE170-E170_6353-35,31.389579999999995,2024-07-24,False
D009948,E170_6353,SYSE170-E170_6353-36,65.20887800000001,2024-07-24,False
D009118,E170_6353,DETE170-E170_6353-37,30.241236000000004,2024-07-24,False
D008557,E170_6353,ECLE170-E170_6353-38,28.490814000000004,2024-07-24,False
D003359,E170_6353,PORE170-E170_6353-39,28.066462,2024-07-24,False
D007229,E170_6353,SYSE170-E170_6353-40,45.794348,2024-07-24,False
D004016,E170_6353,PORE170-E170_6353-41,39.154821999999996,2024-07-24,False
D000955,E170_6353,HUBE170-E170_6353-42,32.902506,2024-07-24,False
D007247,E170_6353,ECLE170-E170_6353-43,68.45569399999998,2024-07-24,False
D000514,E170_6353,SYSE170-E170_6353-44,42.891816000000006,2024-07-24,False
D003716,B767_2803,REAB767-B767_2803-0,19.681890000000006,2024-07-25,False
D004900,B767_2803,REAB767-B767_2803-1,35.413492000000005,2024-07-25,False
D009419,B767_2803,SYSB767-B767_2803-2,59.081922,2024-07-25,False
D000526,B767_2803,ORDB767-B767_2803-3,37.997721999999996,2024-07-25,False
D008068,B767_2803,AUTB767-B767_2803-4,21.759974000000003,2024-07-25,False
D007621,B767_2803,SYSB767-B767_2803-5,41.174359999999986,2024-07-25,False
D005676,B767_2803,RADB767-B767_2803-6,71.428366,2024-07-25,False
D008606,B767_2803,SYSB767-B767_2803-7,32.43954000000001,2024-07-25,False
D002066,B767_2803,SYSB767-B767_2803-8,26.117998000000004,2024-07-25,False
D007166,B767_2803,SYSB767-B767_2803-9,32.90536600000001,2024-07-25,False
D001487,B767_2803,SYSB767-B767_2803-10,37.089774,2024-07-25,False
D009699,B767_2803,UNIB767-B767_2803-11,58.94420799999999,2024-07-25,False
D002688,B767_2803,SYSB767-B767_2803-12,53.38797800000001,2024-07-25,False
D007634,B767_2803,SYSB767-B767_2803-13,55.72295399999999,2024-07-25,False
D001515,B767_2803,SYSB767-B767_2803-14,64.498566,2024-07-25,False
D003070,B767_2803,SYSB767-B767_2803-15,43.835262000000014,2024-07-25,False
D004711,B767_2803,GENB767-B767_2803-16,62.795272,2024-07-25,False
D003192,B767_2803,TRAB767-B767_2803-17,17.973138,2024-07-25,False
D007890,B767_2803,TRAB767-B767_2803-18,42.08328799999999,2024-07-25,False
D002810,B767_2803,SYSB767-B767_2803-19,22.230294000000008,2024-07-25,False
D009472,B767_2803,AILB767-B767_2803-20,72.17080800000001,2024-07-25,False
D002376,B767_2803,EMPB767-B767_2803-21,61.540112,2024-07-25,False
D003509,B767_2803,FLAB767-B767_2803-22,14.81305,2024-07-25,False
D004583,B767_2803,SPOB767-B767_2803-23,64.76509200000001,2024-07-25,False
D007051,B767_2803,FREB767-B767_2803-24,16.30063,2024-07-25,False
D008050,B767_2803,SYSB767-B767_2803-25,51.20725,2024-07-25,False
D004329,B767_2803,GOUB767-B767_2803-26,50.90260599999999,2024-07-25,False
D008606,B767_2803,SYSB767-B767_2803-27,15.421796,2024-07-25,False
D007496,B767_2803,SYSB767-B767_2803-28,69.05600599999998,2024-07-25,False
D000165,B767_2803,SYSB767-B767_2803-29,34.927982000000014,2024-07-25,False
D004964,B767_2803,ECLB767-B767_2803-30,35.98151800000001,2024-07-25,False
D007041,B767_2803,SIEB767-B767_2803-31,70.84565199999999,2024-07-25,False
D008890,B767_2803,SIEB767-B767_2803-32,58.586400000000005,2024-07-25,False
D008521,B767_2803,SYSB767-B767_2803-33,50.66937,2024-07-25,False
D005970,B767_2803,SYSB767-B767_2803-34,20.403992000000002,2024-07-25,False
D004551,B767_2803,TOIB767-B767_2803-35,53.411660000000005,2024-07-25,False
D008002,B767_2803,SYSB767-B767_2803-36,68.99600599999998,2024-07-25,False
D009672,B767_2803,DETB767-B767_2803-37,64.413972,2024-07-25,False
