ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,67.26652500000002,2024-07-04,False
D009402,E170_6353,REAE170-E170_6353-1,64.69177000000002,2024-07-04,False
D000812,E170_6353,SYSE170-E170_6353-2,28.009445000000003,2024-07-04,False
D006665,E170_6353,ORDE170-E170_6353-3,17.824945,2024-07-04,False
D001163,E170_6353,AUTE170-E170_6353-4,57.91981500000001,2024-07-04,False
D004039,E170_6353,SYSE170-E170_6353-5,19.004099999999998,2024-07-04,False
D003609,E170_6353,RADE170-E170_6353-6,34.91183499999999,2024-07-04,False
D000662,E170_6353,SYSE170-E170_6353-7,37.263650000000005,2024-07-04,False
D005726,E170_6353,SYSE170-E170_6353-8,16.585755000000002,2024-07-04,False
D001649,E170_6353,SYSE170-E170_6353-9,42.16433500000001,2024-07-04,False
D000484,E170_6353,SYSE170-E170_6353-10,39.370315000000005,2024-07-04,False
D000695,E170_6353,UNIE170-E170_6353-11,42.51148,2024-07-04,False
D008324,E170_6353,SYSE170-E170_6353-12,51.238305000000004,2024-07-04,False
D004856,E170_6353,SYSE170-E170_6353-13,63.329865,2024-07-04,False
D003519,E170_6353,SYSE170-E170_6353-14,59.586335,2024-07-04,False
D001256,E170_6353,SYSE170-E170_6353-15,24.698595,2024-07-04,False
D000407,E170_6353,GENE170-E170_6353-16,51.12482000000001,2024-07-04,False
D003436,E170_6353,TRAE170-E170_6353-17,47.46540500000002,2024-07-04,False
D002068,E170_6353,TRAE170-E170_6353-18,43.24878,2024-07-04,False
D006601,E170_6353,SYSE170-E170_6353-19,47.654015,2024-07-04,False
D003686,E170_6353,AILE170-E170_6353-20,62.08998,2024-07-04,False
D006044,E170_6353,EMPE170-E170_6353-21,64.93771999999998,2024-07-04,False
D007987,E170_6353,FLAE170-E170_6353-22,17.543625000000002,2024-07-04,False
D002475,E170_6353,SPOE170-E170_6353-23,18.86277,2024-07-04,False
D000322,E170_6353,FREE170-E170_6353-24,41.602175,2024-07-04,False
D008648,E170_6353,SYSE170-E170_6353-25,22.238125000000004,2024-07-04,False
D003139,E170_6353,GOUE170-E170_6353-26,44.87623499999999,2024-07-04,False
D005176,E170_6353,SYSE170-E170_6353-27,17.882010000000008,2024-07-04,False
D001487,E170_6353,SYSE170-E170_6353-28,13.222734999999998,2024-07-04,False
D008388,E170_6353,SYSE170-E170_6353-29,62.066795000000006,2024-07-04,False
D004133,E170_6353,ECLE170-E170_6353-30,62.051955,2024-07-04,False
D009554,E170_6353,SIEE170-E170_6353-31,32.811370000000004,2024-07-04,False
D001637,E170_6353,SIEE170-E170_6353-32,55.819,2024-07-04,False
D006334,E170_6353,SYSE170-E170_6353-33,48.322825000000016,2024-07-04,False
D001943,E170_6353,SYSE170-E170_6353-34,20.148020000000006,2024-07-04,False
D001901,E170_6353,TOIE170-E170_6353-35,23.438349999999996,2024-07-04,False
D009948,E170_6353,SYSE170-E170_6353-36,58.99273500000002,2024-07-04,False
D009118,E170_6353,DETE170-E170_6353-37,23.590570000000003,2024-07-04,False
D008557,E170_6353,ECLE170-E170_6353-38,19.861055000000007,2024-07-04,False
D003359,E170_6353,PORE170-E170_6353-39,21.186815,2024-07-04,False
D007229,E170_6353,SYSE170-E170_6353-40,37.958510000000004,2024-07-04,False
D004016,E170_6353,PORE170-E170_6353-41,31.277515,2024-07-04,False
D000955,E170_6353,HUBE170-E170_6353-42,84.33981,2024-07-04,False
D007247,E170_6353,ECLE170-E170_6353-43,62.06165499999999,2024-07-04,False
D000514,E170_6353,SYSE170-E170_6353-44,35.201420000000006,2024-07-04,False
D003716,B767_2803,REAB767-B767_2803-0,14.07254,2024-07-01,False
D004900,B767_2803,REAB767-B767_2803-1,29.554312000000003,2024-07-01,False
D009419,B767_2803,SYSB767-B767_2803-2,54.549291999999994,2024-07-01,False
D000526,B767_2803,ORDB767-B767_2803-3,33.508092,2024-07-01,False
D008068,B767_2803,AUTB767-B767_2803-4,15.375764000000002,2024-07-01,False
D007621,B767_2803,SYSB767-B767_2803-5,35.764959999999995,2024-07-01,False
D005676,B767_2803,RADB767-B767_2803-6,66.301476,2024-07-01,False
D008606,B767_2803,SYSB767-B767_2803-7,27.98044000000001,2024-07-01,False
D002066,B767_2803,SYSB767-B767_2803-8,20.433828000000002,2024-07-01,False
D007166,B767_2803,SYSB767-B767_2803-9,28.423476000000008,2024-07-01,False
D001487,B767_2803,SYSB767-B767_2803-10,32.038564,2024-07-01,False
D009699,B767_2803,UNIB767-B767_2803-11,53.25788799999999,2024-07-01,False
D002688,B767_2803,SYSB767-B767_2803-12,48.912108,2024-07-01,False
D007634,B767_2803,SYSB767-B767_2803-13,49.90204399999998,2024-07-01,False
D001515,B767_2803,SYSB767-B767_2803-14,60.188675999999994,2024-07-01,False
D003070,B767_2803,SYSB767-B767_2803-15,37.46653200000001,2024-07-01,False
D004711,B767_2803,GENB767-B767_2803-16,56.897392,2024-07-01,False
D003192,B767_2803,TRAB767-B767_2803-17,13.505868,2024-07-01,False
D007890,B767_2803,TRAB767-B767_2803-18,36.07876799999999,2024-07-01,False
D002810,B767_2803,SYSB767-B767_2803-19,15.863284000000002,2024-07-01,False
D009472,B767_2803,AILB767-B767_2803-20,67.645488,2024-07-01,False
D002376,B767_2803,EMPB767-B767_2803-21,55.633632,2024-07-01,False
D003509,B767_2803,FLAB767-B767_2803-22,10.072300000000002,2024-07-01,False
D004583,B767_2803,SPOB767-B767_2803-23,58.991912,2024-07-01,False
D007051,B767_2803,FREB767-B767_2803-24,11.56418,2024-07-01,False
D008050,B767_2803,SYSB767-B767_2803-25,46.423500000000004,2024-07-01,False
D004329,B767_2803,GOUB767-B767_2803-26,45.466116,2024-07-01,False
D008606,B767_2803,SYSB767-B767_2803-27,10.546456000000001,2024-07-01,False
D007496,B767_2803,SYSB767-B767_2803-28,64.608516,2024-07-01,False
D000165,B767_2803,SYSB767-B767_2803-29,29.780452,2024-07-01,False
D004964,B767_2803,ECLB767-B767_2803-30,30.486548000000003,2024-07-01,False
D007041,B767_2803,SIEB767-B767_2803-31,65.64007199999999,2024-07-01,False
D008890,B767_2803,SIEB767-B767_2803-32,52.4804,2024-07-01,False
D008521,B767_2803,SYSB767-B767_2803-33,44.65582,2024-07-01,False
D005970,B767_2803,SYSB767-B767_2803-34,14.437312000000002,2024-07-01,False
D004551,B767_2803,TOIB767-B767_2803-35,47.72276,2024-07-01,False
D008002,B767_2803,SYSB767-B767_2803-36,64.54851599999999,2024-07-01,False
D009672,B767_2803,DETB767-B767_2803-37,59.655592,2024-07-01,False
D006216,B767_2803,ECLB767-B767_2803-38,36.14950799999999,2024-07-01,False
D000398,B767_2803,PORB767-B767_2803-39,32.11496399999999,2024-07-01,False
D003069,B767_2803,SYSB767-B767_2803-40,24.236856000000007,2024-07-01,False
D000924,B767_2803,PORB767-B767_2803-41,46.36288399999998,2024-07-01,False
D006492,B767_2803,HUBB767-B767_2803-42,62.670136000000014,2024-07-01,False
