ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,72.10622000000002,2024-07-16,False
D009402,E170_6353,REAE170-E170_6353-1,69.74701600000002,2024-07-16,False
D000812,E170_6353,SYSE170-E170_6353-2,31.920156000000002,2024-07-16,False
D006665,E170_6353,ORDE170-E170_6353-3,21.698556000000004,2024-07-16,False
D001163,E170_6353,AUTE170-E170_6353-4,63.428052,2024-07-16,False
D004039,E170_6353,SYSE170-E170_6353-5,23.67128,2024-07-16,False
D003609,E170_6353,RADE170-E170_6353-6,39.33526799999999,2024-07-16,False
D000662,E170_6353,SYSE170-E170_6353-7,41.11092000000001,2024-07-16,False
D005726,E170_6353,SYSE170-E170_6353-8,21.490004000000003,2024-07-16,False
D001649,E170_6353,SYSE170-E170_6353-9,46.03126800000001,2024-07-16,False
D000484,E170_6353,SYSE170-E170_6353-10,43.728452000000004,2024-07-16,False
D000695,E170_6353,UNIE170-E170_6353-11,47.41758399999999,2024-07-16,False
D008324,E170_6353,SYSE170-E170_6353-12,55.100044000000004,2024-07-16,False
D004856,E170_6353,SYSE170-E170_6353-13,68.352092,2024-07-16,False
D003519,E170_6353,SYSE170-E170_6353-14,63.304868,2024-07-16,False
D001256,E170_6353,SYSE170-E170_6353-15,30.193475999999997,2024-07-16,False
D000407,E170_6353,GENE170-E170_6353-16,56.213456,2024-07-16,False
D003436,E170_6353,TRAE170-E170_6353-17,51.31972400000002,2024-07-16,False
D002068,E170_6353,TRAE170-E170_6353-18,48.42942399999998,2024-07-16,False
D006601,E170_6353,SYSE170-E170_6353-19,53.147411999999996,2024-07-16,False
D003686,E170_6353,AILE170-E170_6353-20,65.99438400000001,2024-07-16,False
D006044,E170_6353,EMPE170-E170_6353-21,70.03377599999999,2024-07-16,False
D007987,E170_6353,FLAE170-E170_6353-22,21.6339,2024-07-16,False
D002475,E170_6353,SPOE170-E170_6353-23,23.843816,2024-07-16,False
D000322,E170_6353,FREE170-E170_6353-24,45.68874000000001,2024-07-16,False
D008648,E170_6353,SYSE170-E170_6353-25,26.365500000000008,2024-07-16,False
D003139,E170_6353,GOUE170-E170_6353-26,49.56678799999999,2024-07-16,False
D005176,E170_6353,SYSE170-E170_6353-27,22.08840800000001,2024-07-16,False
D001487,E170_6353,SYSE170-E170_6353-28,17.059988,2024-07-16,False
D008388,E170_6353,SYSE170-E170_6353-29,66.508036,2024-07-16,False
D004133,E170_6353,ECLE170-E170_6353-30,66.792964,2024-07-16,False
D009554,E170_6353,SIEE170-E170_6353-31,37.30269600000001,2024-07-16,False
D001637,E170_6353,SIEE170-E170_6353-32,61.08720000000001,2024-07-16,False
