ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,61.70935500000001,2024-06-24,False
D009402,E170_6353,REAE170-E170_6353-1,58.887094000000005,2024-06-24,False
D000812,E170_6353,SYSE170-E170_6353-2,23.518979,2024-06-24,False
D006665,E170_6353,ORDE170-E170_6353-3,13.377079,2024-06-24,False
D001163,E170_6353,AUTE170-E170_6353-4,51.594993,2024-06-24,False
D004039,E170_6353,SYSE170-E170_6353-5,13.645019999999999,2024-06-24,False
D003609,E170_6353,RADE170-E170_6353-6,29.832636999999995,2024-06-24,False
D000662,E170_6353,SYSE170-E170_6353-7,32.846030000000006,2024-06-24,False
D005726,E170_6353,SYSE170-E170_6353-8,10.954461,2024-06-24,False
D001649,E170_6353,SYSE170-E170_6353-9,37.724137,2024-06-24,False
D000484,E170_6353,SYSE170-E170_6353-10,34.366093,2024-06-24,False
D000695,E170_6353,UNIE170-E170_6353-11,36.878056,2024-06-24,False
D008324,E170_6353,SYSE170-E170_6353-12,46.80407100000001,2024-06-24,False
D004856,E170_6353,SYSE170-E170_6353-13,57.563103,2024-06-24,False
D003519,E170_6353,SYSE170-E170_6353-14,55.316537,2024-06-24,False
D001256,E170_6353,SYSE170-E170_6353-15,18.389108999999998,2024-06-24,False
D000407,E170_6353,GENE170-E170_6353-16,45.281804,2024-06-24,False
D003436,E170_6353,TRAE170-E170_6353-17,43.03969100000001,2024-06-24,False
D002068,E170_6353,TRAE170-E170_6353-18,37.300115999999996,2024-06-24,False
D006601,E170_6353,SYSE170-E170_6353-19,41.346233000000005,2024-06-24,False
D003686,E170_6353,AILE170-E170_6353-20,57.606756000000004,2024-06-24,False
D006044,E170_6353,EMPE170-E170_6353-21,59.086183999999996,2024-06-24,False
D007987,E170_6353,FLAE170-E170_6353-22,12.846975000000002,2024-06-24,False
D002475,E170_6353,SPOE170-E170_6353-23,13.143294000000001,2024-06-24,False
D000322,E170_6353,FREE170-E170_6353-24,36.90978500000001,2024-06-24,False
D008648,E170_6353,SYSE170-E170_6353-25,17.498875,2024-06-24,False
D003139,E170_6353,GOUE170-E170_6353-26,39.49031699999999,2024-06-24,False
D005176,E170_6353,SYSE170-E170_6353-27,13.052022000000003,2024-06-24,False
D001487,E170_6353,SYSE170-E170_6353-28,8.816616999999999,2024-06-24,False
D008388,E170_6353,SYSE170-E170_6353-29,56.967149000000006,2024-06-24,False
D004133,E170_6353,ECLE170-E170_6353-30,56.608101,2024-06-24,False
D009554,E170_6353,SIEE170-E170_6353-31,27.654214000000003,2024-06-24,False
D001637,E170_6353,SIEE170-E170_6353-32,49.7698,2024-06-24,False
D006334,E170_6353,SYSE170-E170_6353-33,42.36521500000001,2024-06-24,False
D001943,E170_6353,SYSE170-E170_6353-34,14.236844000000001,2024-06-24,False
D001901,E170_6353,TOIE170-E170_6353-35,17.802369999999996,2024-06-24,False
D009948,E170_6353,SYSE170-E170_6353-36,54.58661700000001,2024-06-24,False
D009118,E170_6353,DETE170-E170_6353-37,18.876454000000003,2024-06-24,False
D008557,E170_6353,ECLE170-E170_6353-38,13.744121000000005,2024-06-24,False
D003359,E170_6353,PORE170-E170_6353-39,16.310392999999998,2024-06-24,False
D007229,E170_6353,SYSE170-E170_6353-40,32.40432200000001,2024-06-24,False
D004016,E170_6353,PORE170-E170_6353-41,25.693932999999998,2024-06-24,False
D000955,E170_6353,HUBE170-E170_6353-42,54.955182,2024-06-24,False
D007247,E170_6353,ECLE170-E170_6353-43,57.52944099999999,2024-06-24,False
D000514,E170_6353,SYSE170-E170_6353-44,29.750324000000003,2024-06-24,False
D003716,B767_2803,REAB767-B767_2803-0,11.659215,2024-06-25,False
D004900,B767_2803,REAB767-B767_2803-1,27.033502000000002,2024-06-25,False
D009419,B767_2803,SYSB767-B767_2803-2,52.599207,2024-06-25,False
D000526,B767_2803,ORDB767-B767_2803-3,31.576507,2024-06-25,False
D008068,B767_2803,AUTB767-B767_2803-4,12.629069000000001,2024-06-25,False
D007621,B767_2803,SYSB767-B767_2803-5,33.437659999999994,2024-06-25,False
D005676,B767_2803,RADB767-B767_2803-6,64.09572099999998,2024-06-25,False
D008606,B767_2803,SYSB767-B767_2803-7,26.06199000000001,2024-06-25,False
D002066,B767_2803,SYSB767-B767_2803-8,17.988313,2024-06-25,False
D007166,B767_2803,SYSB767-B767_2803-9,26.495221000000004,2024-06-25,False
D001487,B767_2803,SYSB767-B767_2803-10,29.865368999999998,2024-06-25,False
D009699,B767_2803,UNIB767-B767_2803-11,50.81144799999999,2024-06-25,False
D002688,B767_2803,SYSB767-B767_2803-12,46.98644300000001,2024-06-25,False
D007634,B767_2803,SYSB767-B767_2803-13,47.39769899999998,2024-06-25,False
D001515,B767_2803,SYSB767-B767_2803-14,58.33442099999999,2024-06-25,False
D003070,B767_2803,SYSB767-B767_2803-15,34.72649700000001,2024-06-25,False
D004711,B767_2803,GENB767-B767_2803-16,54.359932,2024-06-25,False
D003192,B767_2803,TRAB767-B767_2803-17,11.583903,2024-06-25,False
D007890,B767_2803,TRAB767-B767_2803-18,33.495428,2024-06-25,False
D002810,B767_2803,SYSB767-B767_2803-19,13.123989000000002,2024-06-25,False
D009472,B767_2803,AILB767-B767_2803-20,65.698548,2024-06-25,False
D002376,B767_2803,EMPB767-B767_2803-21,53.092472,2024-06-25,False
D003509,B767_2803,FLAB767-B767_2803-22,8.032675000000001,2024-06-25,False
D004583,B767_2803,SPOB767-B767_2803-23,56.508102,2024-06-25,False
D007051,B767_2803,FREB767-B767_2803-24,9.526405,2024-06-25,False
D008050,B767_2803,SYSB767-B767_2803-25,44.365375,2024-06-25,False
D004329,B767_2803,GOUB767-B767_2803-26,43.127161,2024-06-25,False
D008606,B767_2803,SYSB767-B767_2803-27,8.448926000000002,2024-06-25,False
D007496,B767_2803,SYSB767-B767_2803-28,62.695060999999995,2024-06-25,False
D000165,B767_2803,SYSB767-B767_2803-29,27.565817,2024-06-25,False
D004964,B767_2803,ECLB767-B767_2803-30,28.122433,2024-06-25,False
D007041,B767_2803,SIEB767-B767_2803-31,63.400462,2024-06-25,False
D008890,B767_2803,SIEB767-B767_2803-32,49.85340000000001,2024-06-25,False
D008521,B767_2803,SYSB767-B767_2803-33,42.068595,2024-06-25,False
D005970,B767_2803,SYSB767-B767_2803-34,11.870252,2024-06-25,False
D004551,B767_2803,TOIB767-B767_2803-35,45.27521,2024-06-25,False
D008002,B767_2803,SYSB767-B767_2803-36,62.63506099999999,2024-06-25,False
D009672,B767_2803,DETB767-B767_2803-37,57.608382,2024-06-25,False
D006216,B767_2803,ECLB767-B767_2803-38,33.493092999999995,2024-06-25,False
D000398,B767_2803,PORB767-B767_2803-39,29.997269,2024-06-25,False
D003069,B767_2803,SYSB767-B767_2803-40,21.824826000000005,2024-06-25,False
D000924,B767_2803,PORB767-B767_2803-41,43.938088999999984,2024-06-25,False
D006492,B767_2803,HUBB767-B767_2803-42,49.90920600000001,2024-06-25,False
D001195,B767_2803,ECLB767-B767_2803-43,57.430652999999985,2024-06-25,False
D005839,B767_2803,SYSB767-B767_2803-44,27.333092,2024-06-25,False
D006519,CRJ700_6943,REACRJ700-CRJ700_6943-0,17.94856,2024-06-26,False
D003382,CRJ700_6943,REACRJ700-CRJ700_6943-1,50.44476799999998,2024-06-26,False
D001133,CRJ700_6943,SYSCRJ700-CRJ700_6943-2,25.785488000000008,2024-06-26,False
D000443,CRJ700_6943,ORDCRJ700-CRJ700_6943-3,9.898688000000002,2024-06-26,False
D000067,CRJ700_6943,AUTCRJ700-CRJ700_6943-4,48.52249600000001,2024-06-26,False
D000799,CRJ700_6943,SYSCRJ700-CRJ700_6943-5,57.921440000000004,2024-06-26,False
D001539,CRJ700_6943,RADCRJ700-CRJ700_6943-6,55.08686399999999,2024-06-26,False
D007375,CRJ700_6943,SYSCRJ700-CRJ700_6943-7,44.70416000000001,2024-06-26,False
D008403,CRJ700_6943,SYSCRJ700-CRJ700_6943-8,59.482192,2024-06-26,False
D005139,CRJ700_6943,SYSCRJ700-CRJ700_6943-9,46.444864,2024-06-26,False
D001899,CRJ700_6943,SYSCRJ700-CRJ700_6943-10,30.351695999999997,2024-06-26,False
D009548,CRJ700_6943,UNICRJ700-CRJ700_6943-11,25.296031999999997,2024-06-26,False
D005674,CRJ700_6943,SYSCRJ700-CRJ700_6943-12,17.344112000000003,2024-06-26,False
D008812,CRJ700_6943,SYSCRJ700-CRJ700_6943-13,34.436416,2024-06-26,False
D005779,CRJ700_6943,SYSCRJ700-CRJ700_6943-14,62.817664000000015,2024-06-26,False
D008189,CRJ700_6943,SYSCRJ700-CRJ700_6943-15,49.714848,2024-06-26,False
D004950,CRJ700_6943,GENCRJ700-CRJ700_6943-16,55.943887999999994,2024-06-26,False
D004215,CRJ700_6943,TRACRJ700-CRJ700_6943-17,49.978752,2024-06-26,False
D001398,CRJ700_6943,TRACRJ700-CRJ700_6943-18,57.864352000000004,2024-06-26,False
D008244,CRJ700_6943,SYSCRJ700-CRJ700_6943-19,52.021775999999996,2024-06-26,False
D003959,CRJ700_6943,AILCRJ700-CRJ700_6943-20,40.442432,2024-06-26,False
D006606,CRJ700_6943,EMPCRJ700-CRJ700_6943-21,57.099248,2024-06-26,False
D003006,CRJ700_6943,FLACRJ700-CRJ700_6943-22,56.36719999999999,2024-06-26,False
D000004,CRJ700_6943,SPOCRJ700-CRJ700_6943-23,44.941168000000005,2024-06-26,False
D007720,CRJ700_6943,FRECRJ700-CRJ700_6943-24,13.779520000000003,2024-06-26,False
D007069,CRJ700_6943,SYSCRJ700-CRJ700_6943-25,58.904,2024-06-26,False
D007415,CRJ700_6943,GOUCRJ700-CRJ700_6943-26,13.479824,2024-06-26,False
D009613,CRJ700_6943,SYSCRJ700-CRJ700_6943-27,62.847584000000005,2024-06-26,False
D000684,CRJ700_6943,SYSCRJ700-CRJ700_6943-28,58.24342399999999,2024-06-26,False
D001982,CRJ700_6943,SYSCRJ700-CRJ700_6943-29,24.483728,2024-06-26,False
D006903,CRJ700_6943,ECLCRJ700-CRJ700_6943-30,45.884271999999996,2024-06-26,False
D006211,CRJ700_6943,SIECRJ700-CRJ700_6943-31,39.417407999999995,2024-06-26,False
D001241,CRJ700_6943,SIECRJ700-CRJ700_6943-32,30.0556,2024-06-26,False
D007864,CRJ700_6943,SYSCRJ700-CRJ700_6943-33,27.970480000000006,2024-06-26,False
D002874,CRJ700_6943,SYSCRJ700-CRJ700_6943-34,47.036768,2024-06-26,False
D000586,CRJ700_6943,TOICRJ700-CRJ700_6943-35,26.01064,2024-06-26,False
D005062,CRJ700_6943,SYSCRJ700-CRJ700_6943-36,8.143424,2024-06-26,False
D008252,CRJ700_6943,DETCRJ700-CRJ700_6943-37,62.248688,2024-06-26,False
D003541,CRJ700_6943,ECLCRJ700-CRJ700_6943-38,49.737712,2024-06-26,False
D007349,CRJ700_6943,PORCRJ700-CRJ700_6943-39,9.301295999999999,2024-06-26,False
D002890,CRJ700_6943,SYSCRJ700-CRJ700_6943-40,43.69318400000001,2024-06-26,False
D002537,CRJ700_6943,PORCRJ700-CRJ700_6943-41,42.066176,2024-06-26,False
D006364,CRJ700_6943,HUBCRJ700-CRJ700_6943-42,61.315104000000005,2024-06-26,False
D008857,CRJ700_6943,ECLCRJ700-CRJ700_6943-43,58.880751999999994,2024-06-26,False
D009227,CRJ700_6943,SYSCRJ700-CRJ700_6943-44,14.447328,2024-06-26,False
D009315,A350_1177,REAA350-A350_1177-0,33.441840000000006,2024-06-26,False
D005521,A350_1177,REAA350-A350_1177-1,20.006352,2024-06-26,False
D007989,A350_1177,SYSA350-A350_1177-2,14.050432,2024-06-26,False
D008573,A350_1177,ORDA350-A350_1177-3,35.965231999999986,2024-06-26,False
D007413,A350_1177,AUTA350-A350_1177-4,54.406144,2024-06-26,False
D006583,A350_1177,SYSA350-A350_1177-5,56.01816,2024-06-26,False
D005412,A350_1177,RADA350-A350_1177-6,26.276895999999997,2024-06-26,False
D002329,A350_1177,SYSA350-A350_1177-7,34.69024000000001,2024-06-26,False
D008143,A350_1177,SYSA350-A350_1177-8,22.353088,2024-06-26,False
D006092,A350_1177,SYSA350-A350_1177-9,16.598896000000003,2024-06-26,False
D004952,A350_1177,SYSA350-A350_1177-10,24.054944,2024-06-26,False
D000030,A350_1177,UNIA350-A350_1177-11,22.964847999999996,2024-06-26,False
D005079,A350_1177,SYSA350-A350_1177-12,38.383967999999996,2024-06-26,False
D006438,A350_1177,SYSA350-A350_1177-13,40.43502399999999,2024-06-26,False
D009103,A350_1177,SYSA350-A350_1177-14,18.298095999999997,2024-06-26,False
D006919,A350_1177,SYSA350-A350_1177-15,40.233472,2024-06-26,False
D008475,A350_1177,GENA350-A350_1177-16,28.138032000000003,2024-06-26,False
D002922,A350_1177,TRAA350-A350_1177-17,47.10692800000001,2024-06-26,False
D004113,A350_1177,TRAA350-A350_1177-18,10.705328,2024-06-26,False
D005078,A350_1177,SYSA350-A350_1177-19,25.312064000000007,2024-06-26,False
D009241,A350_1177,AILA350-A350_1177-20,59.674448,2024-06-26,False
D009163,A350_1177,EMPA350-A350_1177-21,9.755072000000002,2024-06-26,False
D004290,A350_1177,FLAA350-A350_1177-22,40.1608,2024-06-26,False
D008723,A350_1177,SPOA350-A350_1177-23,23.345952,2024-06-26,False
D009005,A350_1177,FREA350-A350_1177-24,58.25728,2024-06-26,False
D007010,A350_1177,SYSA350-A350_1177-25,61.606,2024-06-26,False
D006154,A350_1177,GOUA350-A350_1177-26,44.510336,2024-06-26,False
D008734,A350_1177,SYSA350-A350_1177-27,6.570976,2024-06-26,False
D005624,A350_1177,SYSA350-A350_1177-28,36.900736,2024-06-26,False
D004680,A350_1177,SYSA350-A350_1177-29,28.223792000000003,2024-06-26,False
D009771,A350_1177,ECLA350-A350_1177-30,14.918208000000002,2024-06-26,False
D002237,A350_1177,SIEA350-A350_1177-31,45.051312,2024-06-26,False
