ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,71.31047500000003,2024-07-12,False
D009402,E170_6353,REAE170-E170_6353-1,68.91583000000001,2024-07-12,False
D000812,E170_6353,SYSE170-E170_6353-2,31.277155000000004,2024-07-12,False
D006665,E170_6353,ORDE170-E170_6353-3,21.061655000000002,2024-07-12,False
D001163,E170_6353,AUTE170-E170_6353-4,62.52238500000001,2024-07-12,False
D004039,E170_6353,SYSE170-E170_6353-5,22.9039,2024-07-12,False
D003609,E170_6353,RADE170-E170_6353-6,38.607964999999986,2024-07-12,False
D000662,E170_6353,SYSE170-E170_6353-7,40.478350000000006,2024-07-12,False
D005726,E170_6353,SYSE170-E170_6353-8,20.683645000000002,2024-07-12,False
D001649,E170_6353,SYSE170-E170_6353-9,45.39546500000001,2024-07-12,False
D000484,E170_6353,SYSE170-E170_6353-10,43.01188500000001,2024-07-12,False
D000695,E170_6353,UNIE170-E170_6353-11,46.61091999999999,2024-07-12,False
D008324,E170_6353,SYSE170-E170_6353-12,54.465095000000005,2024-07-12,False
D004856,E170_6353,SYSE170-E170_6353-13,67.526335,2024-07-12,False
D003519,E170_6353,SYSE170-E170_6353-14,62.693464999999996,2024-07-12,False
D001256,E170_6353,SYSE170-E170_6353-15,29.290004999999997,2024-07-12,False
D000407,E170_6353,GENE170-E170_6353-16,55.376780000000004,2024-07-12,False
D003436,E170_6353,TRAE170-E170_6353-17,50.68599500000002,2024-07-12,False
D002068,E170_6353,TRAE170-E170_6353-18,47.57761999999999,2024-07-12,False
D006601,E170_6353,SYSE170-E170_6353-19,52.244184999999995,2024-07-12,False
D003686,E170_6353,AILE170-E170_6353-20,65.35242000000001,2024-07-12,False
D006044,E170_6353,EMPE170-E170_6353-21,69.19587999999999,2024-07-12,False
D007987,E170_6353,FLAE170-E170_6353-22,20.961375,2024-07-12,False
D002475,E170_6353,SPOE170-E170_6353-23,23.02483,2024-07-12,False
D000322,E170_6353,FREE170-E170_6353-24,45.016825000000004,2024-07-12,False
D008648,E170_6353,SYSE170-E170_6353-25,25.686875000000008,2024-07-12,False
D003139,E170_6353,GOUE170-E170_6353-26,48.79556499999999,2024-07-12,False
D005176,E170_6353,SYSE170-E170_6353-27,21.39679000000001,2024-07-12,False
D001487,E170_6353,SYSE170-E170_6353-28,16.429064999999998,2024-07-12,False
D008388,E170_6353,SYSE170-E170_6353-29,65.777805,2024-07-12,False
D004133,E170_6353,ECLE170-E170_6353-30,66.01344499999999,2024-07-12,False
D009554,E170_6353,SIEE170-E170_6353-31,36.56423000000001,2024-07-12,False
D001637,E170_6353,SIEE170-E170_6353-32,60.22100000000001,2024-07-12,False
D006334,E170_6353,SYSE170-E170_6353-33,52.65817500000002,2024-07-12,False
D001943,E170_6353,SYSE170-E170_6353-34,24.449580000000005,2024-07-12,False
D001901,E170_6353,TOIE170-E170_6353-35,27.539649999999995,2024-07-12,False
D009948,E170_6353,SYSE170-E170_6353-36,62.199065000000026,2024-07-12,False
D009118,E170_6353,DETE170-E170_6353-37,27.021030000000003,2024-07-12,False
D008557,E170_6353,ECLE170-E170_6353-38,24.312345000000008,2024-07-12,False
D003359,E170_6353,PORE170-E170_6353-39,24.735385,2024-07-12,False
D007229,E170_6353,SYSE170-E170_6353-40,42.00029,2024-07-12,False
D004016,E170_6353,PORE170-E170_6353-41,35.34068499999999,2024-07-12,False
D000955,E170_6353,HUBE170-E170_6353-42,12.829908000000001,2024-07-12,False
D007247,E170_6353,ECLE170-E170_6353-43,65.35974499999999,2024-07-12,False
D000514,E170_6353,SYSE170-E170_6353-44,39.16818000000001,2024-07-12,False
D003716,B767_2803,REAB767-B767_2803-0,16.655450000000002,2024-07-11,False
D004900,B767_2803,REAB767-B767_2803-1,32.25226000000001,2024-07-11,False
D009419,B767_2803,SYSB767-B767_2803-2,56.63641,2024-07-11,False
D000526,B767_2803,ORDB767-B767_2803-3,35.57541,2024-07-11,False
D008068,B767_2803,AUTB767-B767_2803-4,18.315470000000005,2024-07-11,False
D007621,B767_2803,SYSB767-B767_2803-5,38.255799999999994,2024-07-11,False
D005676,B767_2803,RADB767-B767_2803-6,68.66223,2024-07-11,False
D008606,B767_2803,SYSB767-B767_2803-7,30.033700000000007,2024-07-11,False
D002066,B767_2803,SYSB767-B767_2803-8,23.051190000000002,2024-07-11,False
D007166,B767_2803,SYSB767-B767_2803-9,30.487230000000007,2024-07-11,False
D001487,B767_2803,SYSB767-B767_2803-10,34.36447,2024-07-11,False
D009699,B767_2803,UNIB767-B767_2803-11,55.87623999999999,2024-07-11,False
D002688,B767_2803,SYSB767-B767_2803-12,50.973090000000006,2024-07-11,False
D007634,B767_2803,SYSB767-B767_2803-13,52.58236999999998,2024-07-11,False
D001515,B767_2803,SYSB767-B767_2803-14,62.17323,2024-07-11,False
D003070,B767_2803,SYSB767-B767_2803-15,40.399110000000015,2024-07-11,False
D004711,B767_2803,GENB767-B767_2803-16,59.61316,2024-07-11,False
D003192,B767_2803,TRAB767-B767_2803-17,15.562890000000001,2024-07-11,False
D007890,B767_2803,TRAB767-B767_2803-18,38.843639999999986,2024-07-11,False
D002810,B767_2803,SYSB767-B767_2803-19,18.795070000000003,2024-07-11,False
D009472,B767_2803,AILB767-B767_2803-20,69.72923999999999,2024-07-11,False
D002376,B767_2803,EMPB767-B767_2803-21,58.35336,2024-07-11,False
D003509,B767_2803,FLAB767-B767_2803-22,12.255250000000002,2024-07-11,False
D004583,B767_2803,SPOB767-B767_2803-23,61.65026,2024-07-11,False
D007051,B767_2803,FREB767-B767_2803-24,13.74515,2024-07-11,False
D008050,B767_2803,SYSB767-B767_2803-25,48.626250000000006,2024-07-11,False
D004329,B767_2803,GOUB767-B767_2803-26,47.969429999999996,2024-07-11,False
D008606,B767_2803,SYSB767-B767_2803-27,12.79138,2024-07-11,False
D007496,B767_2803,SYSB767-B767_2803-28,66.65642999999999,2024-07-11,False
D000165,B767_2803,SYSB767-B767_2803-29,32.150710000000004,2024-07-11,False
D004964,B767_2803,ECLB767-B767_2803-30,33.01679,2024-07-11,False
D007041,B767_2803,SIEB767-B767_2803-31,68.03705999999998,2024-07-11,False
D008890,B767_2803,SIEB767-B767_2803-32,55.292,2024-07-11,False
D008521,B767_2803,SYSB767-B767_2803-33,47.424850000000006,2024-07-11,False
D005970,B767_2803,SYSB767-B767_2803-34,17.184760000000004,2024-07-11,False
D004551,B767_2803,TOIB767-B767_2803-35,50.3423,2024-07-11,False
D008002,B767_2803,SYSB767-B767_2803-36,66.59642999999998,2024-07-11,False
D009672,B767_2803,DETB767-B767_2803-37,61.84666,2024-07-11,False
D006216,B767_2803,ECLB767-B767_2803-38,38.99258999999999,2024-07-11,False
D000398,B767_2803,PORB767-B767_2803-39,34.38146999999999,2024-07-11,False
D003069,B767_2803,SYSB767-B767_2803-40,26.818380000000005,2024-07-11,False
D000924,B767_2803,PORB767-B767_2803-41,48.958069999999985,2024-07-11,False
D006492,B767_2803,HUBB767-B767_2803-42,76.32778000000002,2024-07-11,False
D001195,B767_2803,ECLB767-B767_2803-43,61.50538999999998,2024-07-11,False
D005839,B767_2803,SYSB767-B767_2803-44,32.23396,2024-07-11,False
D006519,CRJ700_6943,REACRJ700-CRJ700_6943-0,22.56649,2024-07-12,False
