ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,64.12268000000002,2024-06-29,False
D009402,E170_6353,REAE170-E170_6353-1,61.40790400000001,2024-06-29,False
D000812,E170_6353,SYSE170-E170_6353-2,25.469064000000003,2024-06-29,False
D006665,E170_6353,ORDE170-E170_6353-3,15.308664,2024-06-29,False
D001163,E170_6353,AUTE170-E170_6353-4,54.341688000000005,2024-06-29,False
D004039,E170_6353,SYSE170-E170_6353-5,15.972319999999998,2024-06-29,False
D003609,E170_6353,RADE170-E170_6353-6,32.038391999999995,2024-06-29,False
D000662,E170_6353,SYSE170-E170_6353-7,34.764480000000006,2024-06-29,False
D005726,E170_6353,SYSE170-E170_6353-8,13.399976,2024-06-29,False
D001649,E170_6353,SYSE170-E170_6353-9,39.652392,2024-06-29,False
D000484,E170_6353,SYSE170-E170_6353-10,36.539288,2024-06-29,False
D000695,E170_6353,UNIE170-E170_6353-11,39.324495999999996,2024-06-29,False
D008324,E170_6353,SYSE170-E170_6353-12,48.729736,2024-06-29,False
D004856,E170_6353,SYSE170-E170_6353-13,60.067448,2024-06-29,False
D003519,E170_6353,SYSE170-E170_6353-14,57.170792,2024-06-29,False
D001256,E170_6353,SYSE170-E170_6353-15,21.129144,2024-06-29,False
D000407,E170_6353,GENE170-E170_6353-16,47.819264,2024-06-29,False
D003436,E170_6353,TRAE170-E170_6353-17,44.96165600000001,2024-06-29,False
D002068,E170_6353,TRAE170-E170_6353-18,39.883455999999995,2024-06-29,False
D006601,E170_6353,SYSE170-E170_6353-19,44.085528000000004,2024-06-29,False
D003686,E170_6353,AILE170-E170_6353-20,59.553696,2024-06-29,False
D006044,E170_6353,EMPE170-E170_6353-21,61.627343999999994,2024-06-29,False
D007987,E170_6353,FLAE170-E170_6353-22,14.886600000000003,2024-06-29,False
D002475,E170_6353,SPOE170-E170_6353-23,15.627104,2024-06-29,False
D000322,E170_6353,FREE170-E170_6353-24,38.94756000000001,2024-06-29,False
D008648,E170_6353,SYSE170-E170_6353-25,19.557000000000002,2024-06-29,False
D003139,E170_6353,GOUE170-E170_6353-26,41.82927199999999,2024-06-29,False
D005176,E170_6353,SYSE170-E170_6353-27,15.149552000000003,2024-06-29,False
D001487,E170_6353,SYSE170-E170_6353-28,10.730072,2024-06-29,False
D008388,E170_6353,SYSE170-E170_6353-29,59.18178400000001,2024-06-29,False
D004133,E170_6353,ECLE170-E170_6353-30,58.972215999999996,2024-06-29,False
D009554,E170_6353,SIEE170-E170_6353-31,29.893824000000006,2024-06-29,False
D001637,E170_6353,SIEE170-E170_6353-32,52.3968,2024-06-29,False
D006334,E170_6353,SYSE170-E170_6353-33,44.95244000000002,2024-06-29,False
D001943,E170_6353,SYSE170-E170_6353-34,16.803904000000003,2024-06-29,False
D001901,E170_6353,TOIE170-E170_6353-35,20.24992,2024-06-29,False
D009948,E170_6353,SYSE170-E170_6353-36,56.50007200000001,2024-06-29,False
D009118,E170_6353,DETE170-E170_6353-37,20.923664000000002,2024-06-29,False
D008557,E170_6353,ECLE170-E170_6353-38,16.400536000000006,2024-06-29,False
D003359,E170_6353,PORE170-E170_6353-39,18.428088,2024-06-29,False
D007229,E170_6353,SYSE170-E170_6353-40,34.81635200000001,2024-06-29,False
D004016,E170_6353,PORE170-E170_6353-41,28.118728,2024-06-29,False
D000955,E170_6353,HUBE170-E170_6353-42,67.71611200000001,2024-06-29,False
D007247,E170_6353,ECLE170-E170_6353-43,59.49765599999999,2024-06-29,False
D000514,E170_6353,SYSE170-E170_6353-44,32.117584,2024-06-29,False
D003716,B767_2803,REAB767-B767_2803-0,13.70728,2024-06-29,False
D004900,B767_2803,REAB767-B767_2803-1,29.172784000000004,2024-06-29,False
D009419,B767_2803,SYSB767-B767_2803-2,54.254144,2024-06-29,False
D000526,B767_2803,ORDB767-B767_2803-3,33.215744,2024-06-29,False
D008068,B767_2803,AUTB767-B767_2803-4,14.960048000000002,2024-06-29,False
D007621,B767_2803,SYSB767-B767_2803-5,35.41271999999999,2024-06-29,False
D005676,B767_2803,RADB767-B767_2803-6,65.967632,2024-06-29,False
D008606,B767_2803,SYSB767-B767_2803-7,27.69008000000001,2024-06-29,False
D002066,B767_2803,SYSB767-B767_2803-8,20.063696,2024-06-29,False
D007166,B767_2803,SYSB767-B767_2803-9,28.131632000000007,2024-06-29,False
D001487,B767_2803,SYSB767-B767_2803-10,31.709647999999998,2024-06-29,False
D009699,B767_2803,UNIB767-B767_2803-11,52.88761599999999,2024-06-29,False
D002688,B767_2803,SYSB767-B767_2803-12,48.620656000000004,2024-06-29,False
D007634,B767_2803,SYSB767-B767_2803-13,49.52300799999998,2024-06-29,False
D001515,B767_2803,SYSB767-B767_2803-14,59.90803199999999,2024-06-29,False
D003070,B767_2803,SYSB767-B767_2803-15,37.05182400000001,2024-06-29,False
D004711,B767_2803,GENB767-B767_2803-16,56.513344000000004,2024-06-29,False
D003192,B767_2803,TRAB767-B767_2803-17,13.214976,2024-06-29,False
D007890,B767_2803,TRAB767-B767_2803-18,35.68777599999999,2024-06-29,False
D002810,B767_2803,SYSB767-B767_2803-19,15.448688000000002,2024-06-29,False
D009472,B767_2803,AILB767-B767_2803-20,67.350816,2024-06-29,False
D002376,B767_2803,EMPB767-B767_2803-21,55.249024,2024-06-29,False
D003509,B767_2803,FLAB767-B767_2803-22,9.763600000000002,2024-06-29,False
D004583,B767_2803,SPOB767-B767_2803-23,58.615984,2024-06-29,False
D007051,B767_2803,FREB767-B767_2803-24,11.25576,2024-06-29,False
D008050,B767_2803,SYSB767-B767_2803-25,46.112,2024-06-29,False
D004329,B767_2803,GOUB767-B767_2803-26,45.112111999999996,2024-06-29,False
D008606,B767_2803,SYSB767-B767_2803-27,10.228992000000002,2024-06-29,False
D007496,B767_2803,SYSB767-B767_2803-28,64.318912,2024-06-29,False
D000165,B767_2803,SYSB767-B767_2803-29,29.445264,2024-06-29,False
D004964,B767_2803,ECLB767-B767_2803-30,30.128736000000004,2024-06-29,False
D007041,B767_2803,SIEB767-B767_2803-31,65.301104,2024-06-29,False
D008890,B767_2803,SIEB767-B767_2803-32,52.082800000000006,2024-06-29,False
D008521,B767_2803,SYSB767-B767_2803-33,44.26424,2024-06-29,False
D005970,B767_2803,SYSB767-B767_2803-34,14.048784000000001,2024-06-29,False
D004551,B767_2803,TOIB767-B767_2803-35,47.35232,2024-06-29,False
D008002,B767_2803,SYSB767-B767_2803-36,64.258912,2024-06-29,False
D009672,B767_2803,DETB767-B767_2803-37,59.345743999999996,2024-06-29,False
D006216,B767_2803,ECLB767-B767_2803-38,35.74745599999999,2024-06-29,False
D000398,B767_2803,PORB767-B767_2803-39,31.794447999999996,2024-06-29,False
D003069,B767_2803,SYSB767-B767_2803-40,23.871792000000006,2024-06-29,False
D000924,B767_2803,PORB767-B767_2803-41,45.99588799999998,2024-06-29,False
D006492,B767_2803,HUBB767-B767_2803-42,60.73875200000001,2024-06-29,False
D001195,B767_2803,ECLB767-B767_2803-43,59.10097599999998,2024-06-29,False
D005839,B767_2803,SYSB767-B767_2803-44,29.342064,2024-06-29,False
D006519,CRJ700_6943,REACRJ700-CRJ700_6943-0,18.41818,2024-06-29,False
D003382,CRJ700_6943,REACRJ700-CRJ700_6943-1,50.93530399999998,2024-06-29,False
D001133,CRJ700_6943,SYSCRJ700-CRJ700_6943-2,26.16496400000001,2024-06-29,False
D000443,CRJ700_6943,ORDCRJ700-CRJ700_6943-3,10.274564000000002,2024-06-29,False
D000067,CRJ700_6943,AUTCRJ700-CRJ700_6943-4,49.05698800000001,2024-06-29,False
D000799,CRJ700_6943,SYSCRJ700-CRJ700_6943-5,58.374320000000004,2024-06-29,False
