ref_deg,linked_aero,compo_concerned,usure_nouvelle,measure_day,need_replacement
D003661,E170_6353,REAE170-E170_6353-0,73.98470000000002,2024-07-21,False
D009402,E170_6353,REAE170-E170_6353-1,71.70916000000003,2024-07-21,False
D000812,E170_6353,SYSE170-E170_6353-2,33.43806000000001,2024-07-21,False
D006665,E170_6353,ORDE170-E170_6353-3,23.202060000000003,2024-07-21,False
D001163,E170_6353,AUTE170-E170_6353-4,65.56602,2024-07-21,False
D004039,E170_6353,SYSE170-E170_6353-5,25.4828,2024-07-21,False
D003609,E170_6353,RADE170-E170_6353-6,41.05217999999999,2024-07-21,False
D000662,E170_6353,SYSE170-E170_6353-7,42.604200000000006,2024-07-21,False
D005726,E170_6353,SYSE170-E170_6353-8,23.39354,2024-07-21,False
D001649,E170_6353,SYSE170-E170_6353-9,47.53218000000001,2024-07-21,False
D000484,E170_6353,SYSE170-E170_6353-10,45.42002,2024-07-21,False
D000695,E170_6353,UNIE170-E170_6353-11,49.32183999999999,2024-07-21,False
D008324,E170_6353,SYSE170-E170_6353-12,56.598940000000006,2024-07-21,False
D004856,E170_6353,SYSE170-E170_6353-13,70.30142,2024-07-21,False
D003519,E170_6353,SYSE170-E170_6353-14,64.74818,2024-07-21,False
D001256,E170_6353,SYSE170-E170_6353-15,32.32626,2024-07-21,False
D000407,E170_6353,GENE170-E170_6353-16,58.188559999999995,2024-07-21,False
D003436,E170_6353,TRAE170-E170_6353-17,52.81574000000003,2024-07-21,False
D002068,E170_6353,TRAE170-E170_6353-18,50.44023999999998,2024-07-21,False
D006601,E170_6353,SYSE170-E170_6353-19,55.279619999999994,2024-07-21,False
D003686,E170_6353,AILE170-E170_6353-20,67.50984000000001,2024-07-21,False
D006044,E170_6353,EMPE170-E170_6353-21,72.01176,2024-07-21,False
D007987,E170_6353,FLAE170-E170_6353-22,23.2215,2024-07-21,False
D002475,E170_6353,SPOE170-E170_6353-23,25.777160000000002,2024-07-21,False
D000322,E170_6353,FREE170-E170_6353-24,47.27490000000001,2024-07-21,False
